symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
SKLUSDT,TRAILING,0,2146.6,3.21,21.3566,0.995
SANTOSUSDT,TRAILING,0,2164.45,3.52,28.1718,1.302
VTHOUSDT,TRAILING,0,656.71,5.73,22.7389,3.463
JASMYUSDT,TRAILING,0,2200.58,3.42,26.5202,1.205
QTUMUSDT,TRAILING,0,2213.84,5.59,73.7028,3.329
BELUSDT,TRAILING,0,2250.69,3.81,35.6569,1.584
BELUSDT,TRAILING,0,2268.52,3.17,21.7282,0.958
SPELLUSDT,STOP_LOSS,0,2216.97,0.12,-91.9379,-4.147
JTOUSDT,TRAILING,0,2225.04,7.04,105.5594,4.744
RAYUSDT,STOP_LOSS,0,2225.04,1.9,-92.2725,-4.147
POWRUSDT,STOP_LOSS,0,2240.06,2.91,-92.8953,-4.147
QTUMUSDT,TRAILING,0,2221.59,6.03,83.4037,3.754
XVSUSDT,STOP_LOSS,0,2235.31,0.82,-92.6985,-4.147
ARKUSDT,TRAILING,0,1453.84,3.17,13.9365,0.959
SUSDT,TRAILING,0,1453.84,4.29,29.7927,2.049
JTOUSDT,TRAILING,0,1453.84,4.81,37.2266,2.561
CELRUSDT,STOP_LOSS,0,1689.2,0.49,-70.0509,-4.147
ENSUSDT,STOP_LOSS,0,2194.42,2.65,-91.0025,-4.147
GLMUSDT,STOP_LOSS,0,590.86,0.66,-24.5029,-4.147
TWTUSDT,TRAILING,0,1540.34,3.66,22.0569,1.432
TNSRUSDT,TRAILING,0,565.3,9.73,41.7248,7.381
PROMUSDT,TIME_24H,0,2148.92,3.42,59.5405,2.771
AGLDUSDT,STOP_LOSS,0,1563.04,0.38,-64.8192,-4.147
XVSUSDT,STOP_LOSS,0,587.37,0.75,-24.3583,-4.147
LAYERUSDT,TRAILING,0,2153.74,4.06,39.4204,1.83
LAYERUSDT,TRAILING,0,2173.45,3.88,35.9741,1.655
BCHUSDT,TRAILING,0,2191.43,4.7,53.8534,2.457
BARUSDT,STOP_LOSS,0,2218.36,1.15,-91.9954,-4.147
OGUSDT,STOP_LOSS,0,2200.07,0.6,-91.2367,-4.147
ADAUSDT,STOP_LOSS,0,2118.77,0.79,-87.8654,-4.147
HBARUSDT,STOP_LOSS,0,2118.77,0.39,-87.8654,-4.147
AUCTIONUSDT,TRAILING,0,2038.88,3.36,23.3587,1.146
AUCTIONUSDT,TRAILING,0,2050.56,4.69,50.1518,2.446
REDUSDT,TRAILING,0,2075.63,7.8,113.8935,5.487
CAKEUSDT,TRAILING,0,2132.58,10.31,169.4166,7.944
REDUSDT,TRAILING,0,1873.64,3.77,28.9529,1.545
KAVAUSDT,TRAILING,0,2217.29,3.04,18.3147,0.826
LAYERUSDT,TRAILING,0,2240.92,4.22,44.4929,1.985
API3USDT,STOP_LOSS,0,2263.17,2.01,-93.8537,-4.147
JTOUSDT,TRAILING,0,2216.24,4.8,56.5435,2.551
BELUSDT,SMART_TP_TRAIL,0,729.24,16.04,90.3995,12.396
PENDLEUSDT,STOP_LOSS,0,2289.71,2.36,-94.9545,-4.147
ARKUSDT,TRAILING,0,2242.24,3.9,37.4421,1.67
PENDLEUSDT,TRAILING,0,2252.48,5.36,69.8532,3.101
BCHUSDT,TIME_24H,0,2252.48,1.41,-34.3707,-1.526
CVCUSDT,STOP_LOSS,0,2278.7,0.95,-94.4977,-4.147
LAYERUSDT,STOP_LOSS,0,2231.45,0.25,-92.5383,-4.147
ARDRUSDT,STOP_LOSS,0,137.5,0.59,-5.7023,-4.147
RENDERUSDT,STOP_LOSS,0,2185.18,0.32,-90.6195,-4.147
MBLUSDT,STOP_LOSS,0,2137.02,0.31,-88.6223,-4.147
GASUSDT,STOP_LOSS,0,1172.57,2.42,-48.6265,-4.147
ARKUSDT,STOP_LOSS,0,1034.16,0.74,-42.8868,-4.147
MAGICUSDT,STOP_LOSS,0,2046.95,0.46,-84.8871,-4.147
CVXUSDT,TRAILING,0,1996.99,4.96,54.1858,2.713
CVCUSDT,TRAILING,0,1996.99,4.61,47.3241,2.37
SUPERUSDT,TRAILING,0,1456.23,3.57,19.6019,1.346
CAKEUSDT,STOP_LOSS,0,1028.92,1.21,-42.6694,-4.147
HIVEUSDT,TIME_24H,0,2055.26,1.58,19.3576,0.942
ZRXUSDT,TIME_24H,0,1028.92,1.29,-12.9167,-1.255
MAGICUSDT,STOP_LOSS,0,523.28,0.96,-21.7003,-4.147
BONKUSDT,TRAILING,0,1777.64,6.29,71.2407,4.008
STRAXUSDT,STOP_LOSS,0,506.7,2.66,-21.0128,-4.147
BATUSDT,TRAILING,0,1842.24,3.33,20.4317,1.109
RENDERUSDT,TIME_24H,0,1777.64,2.73,-33.4147,-1.88
SYNUSDT,TRAILING,0,745.67,3.05,6.2723,0.841
FETUSDT,TRAILING,0,2057.26,4.93,55.0545,2.676
ACHUSDT,TRAILING,0,274.98,3.85,4.4603,1.622
GASUSDT,TIME_24H,0,209.4,1.75,-6.6312,-3.167
BATUSDT,TIME_24H,0,1117.94,2.88,18.5387,1.658
ACHUSDT,TRAILING,0,947.86,3.93,16.1357,1.702
STXUSDT,TRAILING,0,2084.79,3.12,18.8597,0.905
JSTUSDT,TRAILING,0,2103.15,5.34,64.7869,3.08
RAYUSDT,TRAILING,0,2103.15,3.09,18.5548,0.882
RAYUSDT,TRAILING,0,2152.74,3.62,29.9959,1.393
JSTUSDT,STOP_LOSS,0,2167.74,0.17,-89.8961,-4.147
CETUSUSDT,STOP_LOSS,0,2114.83,1.16,-87.7019,-4.147
VIRTUALUSDT,TRAILING,0,2114.83,3.07,18.0797,0.855
FLOKIUSDT,TRAILING,0,2087.98,3.33,23.2177,1.112
ENSUSDT,TRAILING,0,2099.59,3.15,19.5952,0.933
SUIUSDT,STOP_LOSS,0,2109.38,1.49,-87.4762,-4.147
RAYUSDT,STOP_LOSS,0,2091.99,2.05,-86.7547,-4.147
ENSUSDT,STOP_LOSS,0,2022.27,0.77,-83.8635,-4.147
VIRTUALUSDT,TRAILING,0,1972.91,4.46,43.7243,2.216
BARUSDT,TRAILING,0,1972.91,3.85,32.0232,1.623
SUSDT,TRAILING,0,2018.21,3.29,21.6553,1.073
PENDLEUSDT,TIME_24H,0,2029.04,2.18,-11.2649,-0.555
TURBOUSDT,STOP_LOSS,0,2023.41,2.3,-83.9107,-4.147
SUSDT,TIME_24H,0,1981.45,1.7,-7.6236,-0.385
VIRTUALUSDT,TRAILING,0,1977.64,5.31,60.2919,3.049
PARTIUSDT,TRAILING,0,1447.15,3.17,13.7871,0.953
IMXUSDT,TRAILING,0,802.85,3.08,6.9612,0.867
BIGTIMEUSDT,TRAILING,0,802.85,4.43,17.6181,2.194
SHIBUSDT,TRAILING,0,802.85,3.13,7.3196,0.912
JUPUSDT,TRAILING,0,809.52,3.26,8.4457,1.043
AMPUSDT,TRAILING,0,802.85,3.77,12.3605,1.54
ZILUSDT,TRAILING,0,802.85,5.07,22.6476,2.821
RADUSDT,TRAILING,0,855.21,3.62,11.9844,1.401
ANKRUSDT,TRAILING,0,773.17,5.86,27.743,3.588
IDUSDT,TRAILING,0,749.24,4.06,13.6695,1.824
POLYXUSDT,TRAILING,0,845.93,3.76,12.9482,1.531
BATUSDT,TRAILING,0,841.86,3.74,12.77,1.517
VTHOUSDT,TRAILING,0,845.93,3.29,9.0649,1.072
ATOMUSDT,TIME_24H,0,845.93,3.29,24.518,2.898
AMPUSDT,TRAILING,0,854.8,4.52,19.4942,2.281
HIVEUSDT,TRAILING,0,809.9,4.98,22.0573,2.723
ANKRUSDT,TRAILING,0,809.9,5.92,29.5219,3.645
XECUSDT,TRAILING,0,854.8,5.39,26.7526,3.13
BATUSDT,TRAILING,0,874.21,3.28,9.32,1.066
RADUSDT,TRAILING,0,869.71,3.9,14.51,1.668
ZILUSDT,STOP_LOSS,0,957.69,0.6,-39.7155,-4.147
POLYXUSDT,STOP_LOSS,0,1010.8,0.98,-41.9178,-4.147
CELRUSDT,STOP_LOSS,0,332.71,1.87,-13.7973,-4.147
DASHUSDT,STOP_LOSS,0,1010.8,0.83,-41.9178,-4.147
RAREUSDT,STOP_LOSS,0,1010.8,0.13,-41.9178,-4.147
GASUSDT,TRAILING,0,1637.66,12.82,170.4289,10.407
BNTUSDT,TRAILING,0,868.89,5.54,28.5105,3.281
MINAUSDT,TRAILING,0,2178.75,3.16,20.504,0.941
ANKRUSDT,TRAILING,0,523.13,4.21,10.3152,1.972
ALTUSDT,TRAILING,0,548.26,3.39,6.4204,1.171
STEEMUSDT,TIME_24H,0,1637.66,2.36,-5.5095,-0.336
ICPUSDT,TRAILING,0,761.09,3.69,11.1306,1.462
COSUSDT,STOP_LOSS,0,663.78,2.11,-27.5268,-4.147
UMAUSDT,STOP_LOSS,0,761.09,1.66,-31.5624,-4.147
C98USDT,STOP_LOSS,0,856.27,2.21,-35.5095,-4.147
AMPUSDT,STOP_LOSS,0,553.03,1.67,-22.934,-4.147
1000CHEEMSUSDT,TRAILING,0,1085.88,3.73,16.2905,1.5
JASMYUSDT,STOP_LOSS,0,2149.77,0.19,-89.1508,-4.147
1000CHEEMSUSDT,TRAILING,0,2105.19,3.99,36.9932,1.757
PEOPLEUSDT,TRAILING,0,2123.69,3.13,19.4167,0.914
RADUSDT,TIME_24H,0,1100.42,2.4,-4.2907,-0.39
FLOKIUSDT,TRAILING,0,787.59,3.07,6.7473,0.857
RAYUSDT,TRAILING,0,787.59,3.12,7.1054,0.902
SHIBUSDT,TRAILING,0,787.59,5.39,24.6758,3.133
ARUSDT,TRAILING,0,787.59,5.25,23.5722,2.993
GUNUSDT,TRAILING,0,894.92,3.04,7.4325,0.831
CKBUSDT,STOP_LOSS,0,894.92,1.69,-37.1125,-4.147
HBARUSDT,STOP_LOSS,0,894.92,0.35,-37.1125,-4.147
BABYUSDT,STOP_LOSS,0,2129.32,0.77,-88.3027,-4.147
YFIUSDT,STOP_LOSS,0,1772.4,0.73,-73.5016,-4.147
INITUSDT,STOP_LOSS,0,2048.41,0.44,-84.9477,-4.147
FTTUSDT,TRAILING,0,2005.94,3.98,35.1082,1.75
SUSHIUSDT,TRAILING,0,727.46,3.77,11.2164,1.542
CELOUSDT,TRAILING,0,826.09,3.27,8.7317,1.057
RAREUSDT,TRAILING,0,826.09,4.44,18.2053,2.204
ASTRUSDT,STOP_LOSS,0,785.78,0.34,-32.5864,-4.147
SEIUSDT,STOP_LOSS,0,843.67,0.67,-34.987,-4.147
TRBUSDT,TIME_24H,0,826.09,1.67,-17.8138,-2.156
LDOUSDT,TIME_24H,0,826.09,2.83,-22.962,-2.78
ZRXUSDT,STOP_LOSS,0,785.78,0.88,-32.5864,-4.147
STXUSDT,STOP_LOSS,0,1562.72,0.0,-64.806,-4.147
ACMUSDT,STOP_LOSS,0,1939.7,2.13,-80.4394,-4.147
RVNUSDT,TRAILING,0,1031.08,4.44,22.6492,2.197
GRTUSDT,TRAILING,0,1376.82,5.87,49.5788,3.601
JASMYUSDT,TRAILING,0,1376.82,9.76,102.0735,7.414
NOTUSDT,TRAILING,0,818.97,10.85,69.429,8.478
XAIUSDT,TRAILING,0,232.62,6.75,10.3864,4.465
AMPUSDT,STOP_LOSS,0,1986.24,0.39,-82.3692,-4.147
TAOUSDT,STOP_LOSS,0,1985.35,0.68,-82.3326,-4.147
XRPUSDT,TIME_24H,0,1944.19,0.43,-18.4098,-0.947
1000CHEEMSUSDT,TRAILING,0,773.74,3.57,10.4199,1.347
FTTUSDT,TIME_24H,0,1154.41,1.47,-17.1122,-1.482
CVCUSDT,STOP_LOSS,0,1931.64,0.27,-80.105,-4.147
PEOPLEUSDT,TRAILING,0,1666.54,4.96,45.0781,2.705
TRUMPUSDT,TRAILING,0,960.76,5.07,27.0444,2.815
QNTUSDT,TRAILING,0,1890.96,3.19,18.4671,0.977
BANANAUSDT,TRAILING,0,1603.3,4.08,29.5696,1.844
VIRTUALUSDT,TRAILING,0,960.76,3.03,7.8542,0.817
NEIROUSDT,STOP_LOSS,0,971.88,0.19,-40.3037,-4.147
LISTAUSDT,TRAILING,0,971.88,3.67,14.0114,1.442
AMPUSDT,STOP_LOSS,0,1917.56,1.94,-79.5212,-4.147
QNTUSDT,STOP_LOSS,0,1951.3,2.12,-80.9206,-4.147
WLDUSDT,TRAILING,0,1862.22,3.17,17.806,0.956
FETUSDT,STOP_LOSS,0,1864.11,0.22,-77.3046,-4.147
JUPUSDT,STOP_LOSS,0,1864.11,0.38,-77.3046,-4.147
LQTYUSDT,TRAILING,0,631.85,3.31,6.9003,1.092
JTOUSDT,TRAILING,0,1793.82,3.01,14.3436,0.8
WOOUSDT,STOP_LOSS,0,997.96,0.22,-41.3855,-4.147
COOKIEUSDT,STOP_LOSS,0,1783.75,0.03,-73.9722,-4.147
BBUSDT,TIME_24H,0,859.61,2.54,-1.849,-0.215
AIXBTUSDT,STOP_LOSS,0,872.43,0.33,-36.1795,-4.147
SUIUSDT,STOP_LOSS,0,1746.44,0.94,-72.425,-4.147
WCTUSDT,STOP_LOSS,0,1691.54,1.77,-70.1481,-4.147
IOTXUSDT,TRAILING,0,1100.17,3.11,9.9105,0.901
PSGUSDT,STOP_LOSS,0,1100.17,1.32,-45.624,-4.147
COSUSDT,STOP_LOSS,0,1100.17,0.99,-45.624,-4.147
IOTXUSDT,STOP_LOSS,0,1615.8,0.67,-67.007,-4.147
AAVEUSDT,STOP_LOSS,0,1582.29,1.66,-65.6177,-4.147
SOLVUSDT,STOP_LOSS,0,1549.48,1.18,-64.2571,-4.147
ASRUSDT,TIME_24H,0,1536.7,2.03,-12.4407,-0.81
LISTAUSDT,TRAILING,0,773.53,4.67,18.7638,2.426
ZENUSDT,TRAILING,0,1510.84,4.58,35.2462,2.333
VANAUSDT,TRAILING,0,1537.9,3.2,15.2208,0.99
CGPTUSDT,STOP_LOSS,0,634.61,2.85,-26.3172,-4.147
VANAUSDT,TRAILING,0,1532.59,3.83,24.5411,1.601
VANAUSDT,STOP_LOSS,0,1544.86,2.01,-64.0654,-4.147
LPTUSDT,TRAILING,0,395.57,7.73,21.455,5.424
WIFUSDT,STOP_LOSS,0,1523.56,2.16,-63.1819,-4.147
ICXUSDT,TRAILING,0,1491.97,3.65,21.238,1.423
ICXUSDT,TRAILING,0,1502.58,3.67,21.6664,1.442
COOKIEUSDT,STOP_LOSS,0,1513.42,0.73,-62.7614,-4.147
ETHUSDT,TRAILING,0,483.63,3.16,4.5687,0.945
BNSOLUSDT,TIME_24H,0,750.47,2.9,-3.2968,-0.439
SOLUSDT,TIME_24H,0,750.47,2.9,-3.1424,-0.419
1INCHUSDT,STOP_LOSS,0,483.63,0.8,-20.0563,-4.147
SSVUSDT,STOP_LOSS,0,611.78,0.45,-25.3705,-4.147
ETCUSDT,TIME_24H,0,483.63,1.9,-16.2385,-3.358
JTOUSDT,STOP_LOSS,0,611.78,0.8,-25.3705,-4.147
CAKEUSDT,STOP_LOSS,0,611.78,0.16,-25.3705,-4.147
ONDOUSDT,STOP_LOSS,0,611.78,0.2,-25.3705,-4.147
ETHUSDT,STOP_LOSS,0,1406.92,0.11,-58.3449,-4.147
SUSHIUSDT,STOP_LOSS,0,1406.92,0.0,-58.3449,-4.147
MAGICUSDT,TRAILING,0,1353.87,3.35,15.3905,1.137
QUICKUSDT,STOP_LOSS,0,1361.56,0.93,-56.4641,-4.147
SEIUSDT,TRAILING,0,1333.33,3.57,18.0272,1.352
GNSUSDT,SMART_TP_TRAIL,0,1342.35,23.23,260.0555,19.373
GPSUSDT,STOP_LOSS,0,1014.03,0.0,-42.0518,-4.147
BMTUSDT,TRAILING,0,1471.99,4.07,27.0923,1.841
TUSDT,STOP_LOSS,0,1464.89,2.67,-60.7491,-4.147
MBLUSDT,TIME_24H,0,1434.52,0.4,-10.3827,-0.724
BANANAS31USDT,TRAILING,0,1429.33,4.09,26.5614,1.858
LISTAUSDT,TRAILING,0,1442.61,3.93,24.585,1.704
SUPERUSDT,TRAILING,0,939.88,3.42,11.2401,1.196
PENGUUSDT,TRAILING,0,1455.04,3.42,17.5116,1.204
ARBUSDT,STOP_LOSS,0,1455.04,0.46,-60.3407,-4.147
LPTUSDT,TIME_24H,0,1439.11,2.0,-14.4768,-1.006
BONKUSDT,STOP_LOSS,0,1420.06,2.32,-58.8898,-4.147
ZECUSDT,STOP_LOSS,0,1431.87,2.88,-59.3796,-4.147
LQTYUSDT,STOP_LOSS,0,629.07,1.83,-26.0876,-4.147
BONKUSDT,STOP_LOSS,0,1359.69,1.12,-56.3863,-4.147
FLOKIUSDT,TRAILING,0,1331.5,4.37,28.3588,2.13
PUNDIXUSDT,STOP_LOSS,0,1334.58,1.83,-55.3449,-4.147
CRVUSDT,TRAILING,0,1345.68,4.44,29.6038,2.2
BOMEUSDT,TRAILING,0,1332.8,5.11,38.0522,2.855
REZUSDT,TRAILING,0,897.84,6.93,41.6536,4.639
LISTAUSDT,TRAILING,0,897.84,8.7,57.1802,6.369
PENGUUSDT,STOP_LOSS,0,946.74,1.14,-39.2612,-4.147
CRVUSDT,TRAILING,0,897.84,8.17,52.5491,5.853
SNXUSDT,TRAILING,0,928.89,3.65,13.2208,1.423
APTUSDT,TRAILING,0,946.74,3.09,8.2784,0.874
UMAUSDT,TRAILING,0,470.68,3.65,6.7123,1.426
1000CATUSDT,STOP_LOSS,0,477.49,0.13,-19.8017,-4.147
ADXUSDT,TRAILING,0,928.89,3.72,13.8401,1.49
ALICEUSDT,STOP_LOSS,0,477.49,0.0,-19.8017,-4.147
MUBARAKUSDT,STOP_LOSS,0,778.88,1.17,-32.3,-4.147
RVNUSDT,STOP_LOSS,0,372.77,0.88,-15.4586,-4.147
LDOUSDT,STOP_LOSS,0,778.88,1.68,-32.3,-4.147
UMAUSDT,STOP_LOSS,0,372.77,0.34,-15.4586,-4.147
IDUSDT,STOP_LOSS,0,470.68,2.87,-19.5192,-4.147
SNXUSDT,STOP_LOSS,0,778.88,1.53,-32.3,-4.147
JUPUSDT,TRAILING,0,1324.43,5.15,38.3004,2.892
POLUSDT,TRAILING,0,1335.45,3.93,22.7398,1.703
GALAUSDT,TRAILING,0,340.65,5.93,12.4506,3.655
ZENUSDT,TRAILING,0,1358.08,3.72,20.3071,1.495
NOTUSDT,TRAILING,0,340.65,3.76,5.2371,1.537
RENDERUSDT,TRAILING,0,340.65,4.31,7.0659,2.074
VETUSDT,TRAILING,0,340.65,3.29,3.6447,1.07
RENDERUSDT,STOP_LOSS,0,923.4,1.53,-38.2936,-4.147
ZENUSDT,STOP_LOSS,0,923.4,1.63,-38.2936,-4.147
VETUSDT,STOP_LOSS,0,923.4,1.16,-38.2936,-4.147
PENGUUSDT,TRAILING,0,1332.55,3.1,11.8774,0.891
BONKUSDT,TRAILING,0,883.87,3.13,8.1081,0.917
HAEDALUSDT,TRAILING,0,665.9,3.35,7.5259,1.13
COWUSDT,TRAILING,0,224.3,3.31,2.4595,1.097
JASMYUSDT,TRAILING,0,665.9,5.41,20.9523,3.146
1MBABYDOGEUSDT,TRAILING,0,224.3,4.89,5.9238,2.641
UNIUSDT,TRAILING,0,1342.87,5.37,41.7754,3.111
PIXELUSDT,TRAILING,0,224.3,4.75,5.6107,2.501
COMPUSDT,TRAILING,0,1384.91,3.01,11.0745,0.8
1MBABYDOGEUSDT,TRAILING,0,698.06,6.17,27.1669,3.892
WLDUSDT,TRAILING,0,698.06,4.89,18.4248,2.639
ENAUSDT,TRAILING,0,573.54,4.15,10.9888,1.916
ROSEUSDT,TRAILING,0,573.54,3.94,9.8324,1.714
THETAUSDT,TRAILING,0,226.41,5.51,7.35,3.246
ZROUSDT,STOP_LOSS,0,675.49,1.58,-28.0124,-4.147
JUPUSDT,STOP_LOSS,0,675.49,0.95,-28.0124,-4.147
HBARUSDT,TRAILING,0,408.08,3.51,5.244,1.285
STXUSDT,TRAILING,0,1295.56,3.58,17.6435,1.362
SCRUSDT,STOP_LOSS,0,863.37,0.58,-35.8039,-4.147
JASMYUSDT,TIME_24H,0,675.49,2.42,-9.7947,-1.45
PIXELUSDT,STOP_LOSS,0,408.08,2.72,-16.923,-4.147
STXUSDT,TRAILING,0,413.53,5.54,13.5297,3.272
ETHFIUSDT,TRAILING,0,1057.14,4.31,21.9561,2.077
THETAUSDT,TRAILING,0,863.37,5.04,24.0209,2.782
EIGENUSDT,TRAILING,0,1197.14,3.89,19.857,1.659
CKBUSDT,TRAILING,0,413.53,8.59,25.8836,6.259
ARKMUSDT,TRAILING,0,1197.14,3.91,20.1353,1.682
PNUTUSDT,TRAILING,0,574.75,3.44,6.9947,1.217
PEOPLEUSDT,STOP_LOSS,0,574.75,2.58,-23.8348,-4.147
PHAUSDT,STOP_LOSS,0,574.75,0.83,-23.8348,-4.147
HOTUSDT,STOP_LOSS,0,574.75,1.65,-23.8348,-4.147
CTKUSDT,STOP_LOSS,0,574.75,2.43,-23.8348,-4.147
SUSHIUSDT,TRAILING,0,1102.67,10.55,90.2758,8.187
ETCUSDT,STOP_LOSS,0,397.54,0.61,-16.4858,-4.147
XTZUSDT,TRAILING,0,380.52,3.64,5.372,1.412
DOGEUSDT,STOP_LOSS,0,397.54,1.6,-16.4858,-4.147
ALICEUSDT,STOP_LOSS,0,1421.51,2.0,-58.95,-4.147
COSUSDT,TIME_24H,0,260.29,1.05,-4.433,-1.703
ENSUSDT,TRAILING,0,397.54,3.48,4.9935,1.256
ACXUSDT,TRAILING,0,1400.25,4.13,26.5603,1.897
CYBERUSDT,TRAILING,0,1413.53,4.14,26.887,1.902
VICUSDT,STOP_LOSS,0,62.35,0.8,-2.5858,-4.147
WUSDT,TRAILING,0,1339.47,6.04,50.5075,3.771
BONKUSDT,TRAILING,0,488.25,4.86,12.7597,2.613
PYRUSDT,TRAILING,0,1425.18,3.33,15.8622,1.113
WUSDT,STOP_LOSS,0,971.14,0.1,-40.2731,-4.147
WLDUSDT,STOP_LOSS,0,971.14,0.16,-40.2731,-4.147
CFXUSDT,TRAILING,0,620.68,3.78,9.6357,1.552
BONKUSDT,TRAILING,0,620.68,3.24,6.3407,1.022
SKLUSDT,STOP_LOSS,0,488.25,1.63,-20.2476,-4.147
COTIUSDT,STOP_LOSS,0,488.25,1.04,-20.2476,-4.147
CTKUSDT,TRAILING,0,629.35,4.34,13.2421,2.104
PENGUUSDT,TRAILING,0,1419.1,3.23,14.4661,1.019
SANTOSUSDT,TIME_24H,0,620.68,2.16,-11.4164,-1.839
PENDLEUSDT,STOP_LOSS,0,1426.33,1.26,-59.15,-4.147
GLMUSDT,STOP_LOSS,0,701.83,0.07,-29.1049,-4.147
IOSTUSDT,STOP_LOSS,0,1367.42,0.24,-56.707,-4.147
ANIMEUSDT,STOP_LOSS,0,701.83,1.2,-29.1049,-4.147
ARDRUSDT,STOP_LOSS,0,885.88,1.92,-36.7375,-4.147
