symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
NMRUSDT,STOP_LOSS,0,346.64,1.11,-14.375,-4.147
ILVUSDT,STOP_LOSS,0,354.08,2.61,-14.6835,-4.147
ZRXUSDT,STOP_LOSS,0,345.15,1.11,-14.3135,-4.147
ICPUSDT,STOP_LOSS,0,345.15,0.92,-14.3135,-4.147
DEXEUSDT,STOP_LOSS,0,333.52,0.65,-13.831,-4.147
GLMRUSDT,TRAILING,0,333.52,3.81,5.2656,1.579
ONEUSDT,TRAILING,0,333.52,4.46,7.3991,2.218
SPELLUSDT,TRAILING,0,354.08,6.5,14.9395,4.219
MBOXUSDT,TRAILING,0,333.05,5.98,12.3355,3.704
HIGHUSDT,STOP_LOSS,0,333.05,0.67,-13.8115,-4.147
LUNCUSDT,TRAILING,0,333.05,3.08,2.8966,0.87
IMXUSDT,TRAILING,0,327.59,3.9,5.4722,1.67
DUSKUSDT,TRAILING,0,357.03,3.36,4.0885,1.145
IDUSDT,STOP_LOSS,0,332.8,0.12,-13.8012,-4.147
SANDUSDT,TIME_24H,0,333.52,2.67,0.3084,0.092
ENJUSDT,TRAILING,0,357.03,4.56,8.2798,2.319
XNOUSDT,TRAILING,0,327.59,5.19,9.605,2.932
API3USDT,TRAILING,0,349.56,4.43,7.6582,2.191
CAKEUSDT,TRAILING,0,340.21,3.57,4.5989,1.352
DOGEUSDT,TIME_24H,0,340.21,3.89,10.1032,2.97
ARKMUSDT,TRAILING,0,349.56,4.12,6.5771,1.882
CRVUSDT,TRAILING,0,351.12,4.21,6.9261,1.973
CHZUSDT,TRAILING,0,336.88,4.48,7.5314,2.236
UNIUSDT,TRAILING,0,379.57,6.69,16.6978,4.399
SUPERUSDT,TRAILING,0,322.83,5.55,10.6214,3.29
AAVEUSDT,TIME_24H,0,351.12,3.97,12.9068,3.676
LQTYUSDT,TRAILING,0,353.19,4.53,8.082,2.288
API3USDT,STOP_LOSS,0,364.81,0.0,-15.1285,-4.147
MAVUSDT,STOP_LOSS,0,364.81,0.6,-15.1285,-4.147
POLYXUSDT,TIME_24H,0,353.19,2.65,2.1376,0.605
DYDXUSDT,STOP_LOSS,0,356.3,2.02,-14.7759,-4.147
HFTUSDT,STOP_LOSS,0,356.3,0.6,-14.7759,-4.147
UNIUSDT,TRAILING,0,356.3,6.45,14.8488,4.167
CRVUSDT,TIME_24H,0,356.3,1.41,-1.7736,-0.498
LQTYUSDT,TIME_24H,0,704.79,2.15,6.5003,0.922
JSTUSDT,TIME_24H,0,704.79,1.87,4.1565,0.59
SCUSDT,STOP_LOSS,0,353.75,2.01,-14.67,-4.147
BTTCUSDT,STOP_LOSS,0,438.11,0.0,-18.1684,-4.147
HOTUSDT,TRAILING,0,438.11,3.16,4.1564,0.949
TRBUSDT,TRAILING,0,883.51,4.54,20.2621,2.293
AUCTIONUSDT,TRAILING,0,883.31,4.42,19.2872,2.184
PONDUSDT,TRAILING,0,883.31,4.22,17.5634,1.988
QNTUSDT,STOP_LOSS,0,901.66,0.44,-37.3919,-4.147
ARBUSDT,STOP_LOSS,0,901.66,2.17,-37.3919,-4.147
SEIUSDT,STOP_LOSS,0,864.41,1.34,-35.8471,-4.147
ROSEUSDT,STOP_LOSS,0,864.41,1.71,-35.8471,-4.147
AUCTIONUSDT,TRAILING,0,206.24,6.19,8.0714,3.914
TRBUSDT,TRAILING,0,831.82,4.21,16.417,1.974
ADAUSDT,TRAILING,0,206.24,4.15,3.9572,1.919
DUSKUSDT,TRAILING,0,424.32,3.23,4.3124,1.016
CTKUSDT,STOP_LOSS,0,206.24,0.28,-8.5527,-4.147
SYNUSDT,TRAILING,0,206.24,4.86,5.3744,2.606
ENSUSDT,TRAILING,0,424.32,3.04,3.5176,0.829
ILVUSDT,TRAILING,0,312.93,4.28,6.3927,2.043
YFIUSDT,STOP_LOSS,0,312.93,0.61,-12.977,-4.147
SHIBUSDT,STOP_LOSS,0,211.28,0.0,-8.7618,-4.147
ANKRUSDT,TRAILING,0,424.32,10.19,33.2353,7.833
AUCTIONUSDT,TRAILING,0,456.81,4.29,9.3666,2.05
STRAXUSDT,TRAILING,0,312.61,5.61,10.4628,3.347
DUSKUSDT,STOP_LOSS,0,312.61,0.9,-12.964,-4.147
BNTUSDT,STOP_LOSS,0,394.7,0.25,-16.3684,-4.147
ACHUSDT,TIME_24H,0,312.61,2.84,-8.9075,-2.849
KAVAUSDT,TIME_24H,0,312.61,2.86,2.6432,0.846
PROMUSDT,TRAILING,0,339.02,3.95,5.8441,1.724
SPELLUSDT,STOP_LOSS,0,394.7,0.13,-16.3684,-4.147
WOOUSDT,TRAILING,0,335.68,5.92,12.237,3.645
APEUSDT,TRAILING,0,335.68,4.61,7.9264,2.361
PONDUSDT,TRAILING,0,690.95,3.63,9.6914,1.403
ADAUSDT,TRAILING,0,335.68,3.85,5.4352,1.619
ONGUSDT,TIME_24H,0,339.02,0.88,0.2167,0.064
XECUSDT,TIME_24H,0,335.68,3.47,9.3085,2.773
EGLDUSDT,TRAILING,0,350.3,3.82,5.5732,1.591
CTSIUSDT,STOP_LOSS,0,350.3,1.57,-14.527,-4.147
HOTUSDT,STOP_LOSS,0,340.15,1.7,-14.1062,-4.147
EGLDUSDT,TRAILING,0,167.78,3.19,1.632,0.973
ANKRUSDT,TRAILING,0,700.81,4.19,13.7123,1.957
HBARUSDT,TIME_24H,0,340.15,1.12,0.3363,0.099
ONEUSDT,STOP_LOSS,0,495.64,2.31,-20.5542,-4.147
BELUSDT,STOP_LOSS,0,357.31,0.19,-14.8178,-4.147
EGLDUSDT,STOP_LOSS,0,357.31,0.61,-14.8178,-4.147
BICOUSDT,STOP_LOSS,0,167.78,1.8,-6.958,-4.147
KAVAUSDT,STOP_LOSS,0,837.72,0.13,-34.7404,-4.147
LINKUSDT,TRAILING,0,816.75,3.43,9.8809,1.21
RIFUSDT,STOP_LOSS,0,503.29,1.9,-20.8714,-4.147
PHAUSDT,STOP_LOSS,0,811.44,0.88,-33.6505,-4.147
SEIUSDT,TRAILING,0,794.62,4.5,17.9154,2.255
GLMRUSDT,TRAILING,0,803.57,3.24,8.2064,1.021
MBOXUSDT,STOP_LOSS,0,536.43,0.32,-22.2459,-4.147
RUNEUSDT,STOP_LOSS,0,536.43,2.03,-22.2459,-4.147
GLMRUSDT,STOP_LOSS,0,256.73,1.27,-10.6468,-4.147
ETHUSDT,STOP_LOSS,0,256.73,0.8,-10.6468,-4.147
SUSHIUSDT,TIME_24H,0,536.43,1.59,-6.5021,-1.212
RAREUSDT,TRAILING,0,384.32,4.07,7.0498,1.834
FLUXUSDT,TRAILING,0,384.32,3.19,3.7548,0.977
OGNUSDT,TRAILING,0,384.32,4.5,8.676,2.257
CFXUSDT,TRAILING,0,390.48,5.35,12.0656,3.09
ADXUSDT,TIME_24H,0,384.32,0.94,-4.9723,-1.294
CELRUSDT,TIME_24H,0,592.05,2.06,-2.1085,-0.356
PYRUSDT,TIME_24H,0,592.05,1.02,-5.055,-0.854
API3USDT,TRAILING,0,126.26,3.87,2.0674,1.637
PEPEUSDT,STOP_LOSS,0,588.78,1.53,-24.4169,-4.147
XLMUSDT,TIME_24H,0,126.26,2.03,1.6509,1.308
XRPUSDT,TIME_24H,0,126.26,2.15,-0.271,-0.215
RSRUSDT,TRAILING,0,588.78,3.94,10.0772,1.712
MAVUSDT,STOP_LOSS,0,346.21,0.36,-14.3575,-4.147
LUNCUSDT,TRAILING,0,768.48,4.31,15.9539,2.076
SKLUSDT,STOP_LOSS,0,600.44,0.83,-24.9004,-4.147
SOLUSDT,STOP_LOSS,0,600.44,1.56,-24.9004,-4.147
MINAUSDT,TRAILING,0,287.59,5.27,8.6722,3.015
IMXUSDT,TRAILING,0,755.79,4.25,15.238,2.016
API3USDT,TIME_24H,0,346.21,2.33,2.9383,0.849
RSRUSDT,TRAILING,0,765.01,4.38,16.3806,2.141
NEXOUSDT,TIME_24H,0,287.59,1.45,3.426,1.191
MAGICUSDT,TRAILING,0,626.5,3.52,8.1441,1.3
ARKMUSDT,TRAILING,0,262.0,3.08,2.2637,0.864
ICPUSDT,TRAILING,0,262.0,5.65,8.8564,3.38
QIUSDT,STOP_LOSS,0,139.36,0.09,-5.7792,-4.147
GRTUSDT,TRAILING,0,626.5,3.62,8.7269,1.393
RSRUSDT,TRAILING,0,668.49,4.24,13.3797,2.001
ARUSDT,TRAILING,0,439.16,4.48,9.8267,2.238
NMRUSDT,TRAILING,0,262.0,6.16,10.1807,3.886
JASMYUSDT,TRAILING,0,360.32,3.03,2.9351,0.815
RIFUSDT,TRAILING,0,439.16,4.91,11.6753,2.659
