symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
HOMEUSDT,ATR_TRAIL,0,4606.87,8.85,-165.9138,-3.601
ILVUSDT,ATR_TRAIL,0,4313.55,21.63,240.6856,5.58
PYRUSDT,ATR_TRAIL,0,1262.83,13.29,18.3519,1.453
TUTUSDT,ATR_TRAIL,0,3015.15,4.9,-182.0875,-6.039
OGUSDT,ATR_TRAIL,0,3964.06,27.52,676.2614,17.06
LDOUSDT,ATR_TRAIL,0,4691.29,5.99,-195.8872,-4.176
CYBERUSDT,ATR_TRAIL,0,586.25,16.94,35.9612,6.134
ASRUSDT,ATR_STOP,0,1623.64,3.36,-179.8424,-11.076
BIOUSDT,ATR_TRAIL,0,3840.66,14.62,15.5257,0.404
API3USDT,ATR_TRAIL,0,4521.41,23.83,60.7601,1.344
PYTHUSDT,ATR_STOP,0,4559.55,0.55,-633.9632,-13.904
WLDUSDT,ATR_TRAIL,0,4242.57,4.56,-392.5485,-9.253
KMNOUSDT,ATR_TRAIL,0,4046.29,3.26,-332.8714,-8.227
FTTUSDT,ATR_STOP,0,3879.86,0.16,-423.6396,-10.919
TWTUSDT,ATR_TRAIL,0,3668.04,3.58,-356.2052,-9.711
QIUSDT,ATR_STOP,0,1096.2,4.09,-138.3645,-12.622
TUTUSDT,ATR_TRAIL,0,2449.41,41.37,337.4011,13.775
ALPINEUSDT,ATR_TRAIL,0,3589.45,25.28,146.499,4.081
1000SATSUSDT,ATR_STOP,0,3559.85,2.9,-902.4823,-25.352
PIVXUSDT,ATR_STOP,0,3211.46,6.21,-821.3355,-25.575
BELUSDT,ATR_STOP,0,2800.79,0.0,-845.6291,-30.192
SHELLUSDT,ATR_TRAIL,0,2377.98,8.51,-94.7236,-3.983
DASHUSDT,ATR_TRAIL,0,2330.62,32.08,350.4712,15.038
SCRTUSDT,ATR_TRAIL,0,2505.85,34.83,448.2691,17.889
VELODROMEUSDT,ATR_TRAIL,0,2334.18,10.57,-83.5314,-3.579
GLMUSDT,ATR_TRAIL,0,2688.22,9.08,-164.2284,-6.109
TNSRUSDT,ATR_TRAIL,0,194.56,19.63,-46.6079,-23.955
LSKUSDT,ATR_STOP,0,2561.5,2.87,-381.2841,-14.885
MBLUSDT,ATR_TRAIL,0,2582.8,22.38,-108.2553,-4.191
LUNAUSDT,ATR_TRAIL,0,821.31,19.24,-0.6102,-0.074
LUNCUSDT,ATR_TRAIL,0,2337.73,13.93,-168.3659,-7.202
LUNAUSDT,ATR_STOP,0,2253.55,5.82,-474.4415,-21.053
ACTUSDT,ATR_TRAIL,0,1355.01,16.96,6.7114,0.495
ANIMEUSDT,ATR_TRAIL,0,677.74,14.46,-1.1514,-0.17
ACTUSDT,ATR_TRAIL,0,2019.1,31.08,290.5247,14.389
DCRUSDT,ATR_TRAIL,0,2164.37,16.03,71.3959,3.299
