symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
METISUSDT,STOP_LOSS,0,1972.4,1.93,-81.7954,-4.147
PEOPLEUSDT,TRAILING,0,2473.97,3.13,35.3665,1.43
FLOKIUSDT,TRAILING,0,2482.31,2.24,13.6973,0.552
BOMEUSDT,SMART_TP_TRAIL,0,2482.31,16.14,310.1165,12.493
BABYUSDT,STOP_LOSS,0,2653.56,0.77,-110.0433,-4.147
STXUSDT,TRAILING,0,2598.54,2.14,11.9394,0.459
LISTAUSDT,TRAILING,0,2604.51,2.23,14.3402,0.551
WLDUSDT,TRAILING,0,2611.68,2.38,18.06,0.692
FETUSDT,STOP_LOSS,0,2620.71,0.22,-108.6809,-4.147
COOKIEUSDT,STOP_LOSS,0,2566.37,0.03,-106.4274,-4.147
WCTUSDT,STOP_LOSS,0,2513.16,1.77,-104.2207,-4.147
ICXUSDT,TRAILING,0,2461.05,2.96,31.1062,1.264
RPLUSDT,STOP_LOSS,0,2476.6,1.84,-102.7046,-4.147
MAGICUSDT,TRAILING,0,2425.25,2.84,27.7729,1.145
BANANAS31USDT,TRAILING,0,2439.13,4.09,58.0119,2.378
PENGUUSDT,TRAILING,0,2468.14,2.12,10.78,0.437
BONKUSDT,STOP_LOSS,0,2473.53,1.12,-102.5773,-4.147
PENGUUSDT,TRAILING,0,2402.27,3.1,33.7871,1.406
BONKUSDT,TRAILING,0,2422.24,2.95,30.3105,1.251
HAEDALUSDT,TRAILING,0,2454.29,3.35,40.4107,1.647
TURBOUSDT,TRAILING,0,2293.25,2.66,22.1329,0.965
SUSHIUSDT,TRAILING,0,2485.56,2.67,24.2199,0.974
ACXUSDT,TRAILING,0,2497.67,4.13,60.371,2.417
CFXUSDT,TRAILING,0,2527.86,3.78,52.3511,2.071
PENGUUSDT,TRAILING,0,2554.03,2.18,12.6851,0.497
ARDRUSDT,STOP_LOSS,0,2560.38,1.92,-106.1788,-4.147
SOPHUSDT,STOP_LOSS,0,2507.29,0.93,-103.9772,-4.147
HYPERUSDT,SMART_TP_TRAIL,0,2455.3,10.34,168.7144,6.871
JUVUSDT,TRAILING,0,2539.66,3.85,54.352,2.14
HOMEUSDT,TRAILING,0,2566.83,2.0,8.2488,0.321
1000CATUSDT,STOP_LOSS,0,2570.96,1.96,-106.6175,-4.147
TUTUSDT,TIME_24H,0,2517.65,0.31,-42.9499,-1.706
ILVUSDT,STOP_LOSS,0,2496.17,0.0,-103.5163,-4.147
PYRUSDT,TRAILING,0,2444.41,3.37,40.6741,1.664
OGUSDT,TRAILING,0,2464.75,2.78,26.7652,1.086
LDOUSDT,TRAILING,0,2478.13,2.08,9.9539,0.402
CYBERUSDT,TRAILING,0,586.25,2.68,5.8015,0.99
ASRUSDT,TRAILING,0,1623.64,3.36,26.9306,1.659
BIOUSDT,TRAILING,0,2490.1,4.33,65.0136,2.611
API3USDT,STOP_LOSS,0,2490.1,1.23,-103.2646,-4.147
PYTHUSDT,STOP_LOSS,0,2480.35,0.55,-102.8602,-4.147
WLDUSDT,STOP_LOSS,0,2428.92,0.78,-100.7274,-4.147
KMNOUSDT,STOP_LOSS,0,2378.56,0.38,-98.6388,-4.147
FTTUSDT,STOP_LOSS,0,2329.24,0.16,-96.5935,-4.147
TWTUSDT,TRAILING,0,2280.94,2.46,17.6617,0.774
TUTUSDT,TRAILING,0,2289.77,3.7,45.664,1.994
QIUSDT,TRAILING,0,1096.2,2.87,12.8468,1.172
ALPINEUSDT,SMART_TP_TRAIL,0,2319.03,10.61,165.5041,7.137
1000SATSUSDT,STOP_LOSS,0,2401.78,0.26,-99.6018,-4.147
PIVXUSDT,SMART_TP_TRAIL,0,2351.98,6.21,67.5161,2.871
BELUSDT,STOP_LOSS,0,2385.74,0.0,-98.9365,-4.147
SHELLUSDT,SMART_TP_TRAIL,0,2336.27,6.1,64.5857,2.764
DASHUSDT,TRAILING,0,2368.56,2.03,8.3634,0.353
SCRTUSDT,TRAILING,0,2372.74,2.73,24.6124,1.037
VELODROMEUSDT,TRAILING,0,2334.18,4.88,73.5827,3.152
GLMUSDT,TRAILING,0,2421.84,3.19,36.1327,1.492
TNSRUSDT,STOP_LOSS,0,194.56,0.55,-8.0685,-4.147
MBLUSDT,STOP_LOSS,0,2435.87,0.19,-101.0156,-4.147
LSKUSDT,STOP_LOSS,0,2385.36,1.08,-98.9211,-4.147
LUNAUSDT,TRAILING,0,821.31,4.03,19.0689,2.322
LUNCUSDT,SMART_TP_TRAIL,0,2345.44,6.02,62.9378,2.683
LUNAUSDT,STOP_LOSS,0,2376.91,0.21,-98.5704,-4.147
ANIMEUSDT,TRAILING,0,677.74,3.25,10.5123,1.551
ACTUSDT,TRAILING,0,1355.01,2.38,9.412,0.695
DCRUSDT,TRAILING,0,2337.58,3.9,51.2551,2.193
