symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
DOGEUSDT,STOP_LOSS,0,1531.92,0.61,-40.5671,-2.648
WBTCUSDT,TIME_24H,0,966.36,3.33,27.0021,2.794
IOSTUSDT,STOP_LOSS,0,990.98,0.03,-26.2424,-2.648
BCHUSDT,TRAILING,0,1285.47,3.92,21.7747,1.694
STEEMUSDT,STOP_LOSS,0,2272.96,0.0,-60.1908,-2.648
TWTUSDT,TRAILING,0,1285.47,3.12,11.6969,0.91
TUSDT,TIME_24H,0,934.17,2.36,5.1968,0.556
OSMOUSDT,TIME_24H,0,518.27,2.62,5.1803,1.0
QNTUSDT,TRAILING,0,995.47,3.95,17.1139,1.719
YFIUSDT,TRAILING,0,995.47,6.75,44.3763,4.458
HIVEUSDT,TRAILING,0,1011.41,3.52,13.1778,1.303
BCHUSDT,TIME_24H,0,2496.83,6.75,156.6184,6.273
PUNDIXUSDT,TIME_24H,0,485.31,2.14,7.1439,1.472
QNTUSDT,TRAILING,0,1123.12,3.2,11.0792,0.986
YFIUSDT,STOP_LOSS,0,1326.59,0.69,-35.1298,-2.648
MBLUSDT,STOP_LOSS,0,941.84,1.79,-24.9412,-2.648
STGUSDT,STOP_LOSS,0,1405.97,0.62,-37.2317,-2.648
AGLDUSDT,STOP_LOSS,0,1512.42,1.14,-40.0507,-2.648
BONKUSDT,TRAILING,0,2552.41,6.82,115.5977,4.529
WBTCUSDT,TIME_24H,0,1326.59,0.91,1.207,0.091
PEPEUSDT,STOP_LOSS,0,2601.52,0.16,-68.8915,-2.648
WLDUSDT,STOP_LOSS,0,2601.52,0.68,-68.8915,-2.648
FIDAUSDT,TRAILING,0,2542.42,3.39,29.8313,1.173
KAIAUSDT,TRAILING,0,2557.34,5.8,90.4214,3.536
XECUSDT,STOP_LOSS,0,1037.12,0.88,-27.4641,-2.648
OPUSDT,STOP_LOSS,0,1037.12,1.27,-27.4641,-2.648
SHIBUSDT,STOP_LOSS,0,1037.12,1.35,-27.4641,-2.648
SFPUSDT,STOP_LOSS,0,1037.12,0.64,-27.4641,-2.648
AUDIOUSDT,STOP_LOSS,0,1037.12,1.53,-27.4641,-2.648
BCHUSDT,STOP_LOSS,0,2524.39,1.38,-66.8489,-2.648
BNTUSDT,STOP_LOSS,0,2524.39,1.72,-66.8489,-2.648
DEXEUSDT,STOP_LOSS,0,2467.04,1.27,-65.3303,-2.648
XRPUSDT,STOP_LOSS,0,2446.69,0.0,-64.7915,-2.648
LQTYUSDT,TRAILING,0,1881.99,3.29,20.1769,1.072
BONKUSDT,TRAILING,0,2403.02,3.12,21.6923,0.903
HFTUSDT,TRAILING,0,2403.02,7.2,117.86,4.905
SPELLUSDT,TRAILING,0,600.51,4.72,14.8818,2.478
AMPUSDT,TRAILING,0,1199.39,3.01,9.5539,0.797
