symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
XLMUSDT,STOP_LOSS,0,2386.3,2.27,-98.9599,-4.147
BONKUSDT,TRAILING,0,2336.82,5.67,79.4873,3.402
HBARUSDT,STOP_LOSS,0,2376.57,1.93,-98.5562,-4.147
CATIUSDT,TRAILING,0,2327.29,4.71,57.2686,2.461
XTZUSDT,STOP_LOSS,0,2347.09,0.24,-97.3337,-4.147
IOTAUSDT,STOP_LOSS,0,2347.09,1.99,-97.3337,-4.147
CRVUSDT,STOP_LOSS,0,2250.19,1.24,-93.3154,-4.147
GALAUSDT,STOP_LOSS,0,2248.36,0.54,-93.2397,-4.147
FTTUSDT,TRAILING,0,2157.23,3.13,19.6945,0.913
ALGOUSDT,STOP_LOSS,0,2175.16,0.09,-90.2038,-4.147
VTHOUSDT,TRAILING,0,1060.9,5.76,37.0664,3.494
BONKUSDT,STOP_LOSS,0,2148.59,2.01,-89.102,-4.147
DGBUSDT,TRAILING,0,1370.71,10.7,114.1899,8.331
XLMUSDT,STOP_LOSS,0,2104.04,1.14,-87.2544,-4.147
XRPUSDT,TRAILING,0,2117.51,3.97,36.8175,1.739
SCRTUSDT,TRAILING,0,1098.17,7.18,53.6266,4.883
BELUSDT,STOP_LOSS,0,1578.82,0.0,-65.4737,-4.147
XRPUSDT,STOP_LOSS,0,1578.82,2.33,-65.4737,-4.147
VTHOUSDT,TRAILING,0,845.74,3.99,14.907,1.763
CVXUSDT,TRAILING,0,761.29,4.76,19.1224,2.512
ALGOUSDT,STOP_LOSS,0,2097.25,1.18,-86.9731,-4.147
CRVUSDT,TRAILING,0,2070.78,3.04,17.0835,0.825
GLMRUSDT,STOP_LOSS,0,2079.32,0.38,-86.2295,-4.147
XVGUSDT,TRAILING,0,1167.22,3.15,10.952,0.938
COSUSDT,STOP_LOSS,0,2041.68,0.15,-84.6687,-4.147
XTZUSDT,TRAILING,0,796.74,4.89,21.0131,2.637
MANAUSDT,TRAILING,0,796.74,3.33,8.8769,1.114
ONEUSDT,TRAILING,0,796.74,3.94,13.6084,1.708
SANDUSDT,TRAILING,0,796.74,5.68,27.2349,3.418
ATOMUSDT,STOP_LOSS,0,796.74,2.46,-33.0409,-4.147
ENJUSDT,TRAILING,0,2018.2,3.16,19.0048,0.942
SANDUSDT,TRAILING,0,2020.1,7.08,96.5827,4.781
XAIUSDT,STOP_LOSS,0,2020.1,0.42,-83.7734,-4.147
CRVUSDT,TRAILING,0,1013.24,3.2,9.9776,0.985
CAKEUSDT,STOP_LOSS,0,1013.24,2.42,-42.019,-4.147
ICPUSDT,STOP_LOSS,0,1013.24,0.76,-42.019,-4.147
IOTAUSDT,STOP_LOSS,0,1013.24,2.23,-42.019,-4.147
SCRTUSDT,TRAILING,0,352.79,6.79,15.8734,4.499
OPUSDT,STOP_LOSS,0,896.13,1.46,-37.1625,-4.147
ETHFIUSDT,STOP_LOSS,0,896.13,1.65,-37.1625,-4.147
ARBUSDT,STOP_LOSS,0,896.13,0.92,-37.1625,-4.147
LDOUSDT,STOP_LOSS,0,896.13,1.77,-37.1625,-4.147
GLMUSDT,TRAILING,0,1909.68,4.1,35.71,1.87
MBLUSDT,STOP_LOSS,0,1927.53,1.93,-79.9347,-4.147
ZENUSDT,TRAILING,0,1887.56,4.15,36.078,1.911
EIGENUSDT,TRAILING,0,1905.6,4.72,47.2238,2.478
ZENUSDT,TRAILING,0,1929.21,4.11,36.2755,1.88
ENSUSDT,TRAILING,0,1947.35,5.05,54.4051,2.794
ONEUSDT,TRAILING,0,1974.55,3.38,22.9859,1.164
ALGOUSDT,STOP_LOSS,0,1958.27,1.65,-81.2095,-4.147
ENSUSDT,TRAILING,0,1938.15,3.57,26.2061,1.352
AIUSDT,TRAILING,0,1938.15,4.51,43.9407,2.267
ENAUSDT,TRAILING,0,1973.09,3.16,18.7472,0.95
XTZUSDT,STOP_LOSS,0,1973.09,2.45,-81.824,-4.147
HBARUSDT,STOP_LOSS,0,1948.98,0.9,-80.8241,-4.147
CVXUSDT,TRAILING,0,1908.42,4.48,42.7988,2.243
SCRTUSDT,STOP_LOSS,0,393.46,2.2,-16.3166,-4.147
ZROUSDT,STOP_LOSS,0,952.98,1.81,-39.52,-4.147
IOTAUSDT,STOP_LOSS,0,1921.81,2.43,-79.6973,-4.147
CRVUSDT,STOP_LOSS,0,952.98,0.19,-39.52,-4.147
XRPUSDT,TRAILING,0,1842.44,3.7,27.1694,1.475
XVGUSDT,TRAILING,0,1849.06,13.39,202.7087,10.963
JASMYUSDT,TRAILING,0,1849.06,4.85,48.0883,2.601
XNOUSDT,TRAILING,0,1981.42,3.08,17.2154,0.869
DGBUSDT,TRAILING,0,1583.08,3.22,15.9679,1.009
JASMYUSDT,STOP_LOSS,0,1998.01,1.1,-82.8576,-4.147
WINUSDT,TRAILING,0,1949.25,5.44,61.8953,3.175
XVGUSDT,TRAILING,0,1949.25,4.3,40.2474,2.065
RSRUSDT,TRAILING,0,2007.66,4.73,49.7978,2.48
NEOUSDT,STOP_LOSS,0,1012.47,0.15,-41.987,-4.147
VETUSDT,STOP_LOSS,0,1012.47,0.0,-41.987,-4.147
WINUSDT,TRAILING,0,1012.47,5.08,28.6543,2.83
XNOUSDT,TRAILING,0,1012.47,3.01,8.1013,0.8
STGUSDT,TRAILING,0,2001.41,4.39,42.9448,2.146
LUNAUSDT,STOP_LOSS,0,680.9,0.41,-28.2369,-4.147
COMPUSDT,TRAILING,0,680.9,5.2,20.0215,2.94
CVXUSDT,TRAILING,0,680.9,4.45,15.072,2.214
XNOUSDT,TRAILING,0,2001.41,3.68,29.1916,1.459
GALAUSDT,STOP_LOSS,0,1360.51,0.17,-56.4202,-4.147
APEUSDT,STOP_LOSS,0,1360.51,0.82,-56.4202,-4.147
COMPUSDT,STOP_LOSS,0,1991.51,1.72,-82.588,-4.147
QNTUSDT,STOP_LOSS,0,1360.51,0.0,-56.4202,-4.147
XNOUSDT,STOP_LOSS,0,1922.52,2.41,-79.7268,-4.147
YFIUSDT,STOP_LOSS,0,1882.65,1.95,-78.0737,-4.147
DASHUSDT,STOP_LOSS,0,1843.62,2.04,-76.4548,-4.147
LDOUSDT,STOP_LOSS,0,1805.39,0.17,-74.8695,-4.147
ENAUSDT,STOP_LOSS,0,1767.96,0.83,-73.3171,-4.147
WINUSDT,STOP_LOSS,0,477.15,1.64,-19.7876,-4.147
SUSHIUSDT,TRAILING,0,1731.12,3.23,17.5451,1.014
1MBABYDOGEUSDT,TRAILING,0,1723.69,6.75,76.9496,4.464
TURBOUSDT,STOP_LOSS,0,1723.69,2.86,-71.4813,-4.147
1MBABYDOGEUSDT,STOP_LOSS,0,1732.91,1.02,-71.8638,-4.147
ZENUSDT,STOP_LOSS,0,1696.98,0.07,-70.3737,-4.147
DEXEUSDT,STOP_LOSS,0,1661.79,0.01,-68.9145,-4.147
PHAUSDT,TRAILING,0,1627.33,13.65,182.6407,11.223
FTTUSDT,TRAILING,0,1718.65,3.7,25.3147,1.473
PHAUSDT,TRAILING,0,1731.31,6.74,77.0489,4.45
PHAUSDT,TRAILING,0,1769.84,5.72,61.065,3.45
PONDUSDT,TRAILING,0,1800.37,10.36,143.9639,7.996
GMTUSDT,TRAILING,0,1872.35,3.56,25.1134,1.341
STEEMUSDT,TRAILING,0,1884.91,6.59,81.1148,4.303
AGLDUSDT,STOP_LOSS,0,1925.46,0.35,-79.849,-4.147
DEXEUSDT,TRAILING,0,849.78,4.57,19.7686,2.326
